,0
fa6e5c9fc4fe25db5a0c46bc3df2ca93,9.0
28b9556fff6ca6ffc797342869f709ef,9.0
aaf810dba16c22f542424a94eb7cab94,9.0
10e4c1812b11cc9c041c45217cb9a2e7,8.0
c912624ba2534f8acb4f6f28d48ac364,8.0
af271728c83c92f63b9735667b4031ff,8.0
d61109f7fe239367ce1794e81adc0f36,8.0
46c4200ba01468236a9d495a149080b6,8.0
e32532ea640ef1ecc0e716a9ed245901,8.0
6b1f1411283f6d6080fbd6345606a902,8.0
70fe8fa7118f077ad0e4360e4175ef38,8.0
4f001a055158f67171329e1ade897a4d,8.0
d3681375debb5e1f5c4551be7fe99e74,8.0
736d7d1411ca97ca74ca983df8a35ed6,8.0
f438d822fb349ed7797eeb24b0c51261,8.0
f5fde88872a28e602e22c754164ed056,8.0
59ca1bd30df69e0eedb0f9650bd646ee,8.0
c14129b2af806534230db0a4d07ea7cf,8.0
d6b1e70332a2e31c23781b6da2af969e,8.0
d2dd6ced3e30ae089d0c5c0d6cd8582e,8.0
e88400af08cd228e23b1fefa4916066f,8.0
10b017d7e3e7375bf253c7424a0de28f,8.0
07aa25d9cea9662ec806baefa46c005c,8.0
8a3a100cdcdfead09376c70d5715ee33,8.0
29b211557396b965dadba70e1ca97663,8.0
938698eee9a47afb5d1ddb2b3a6898f9,8.0
afa068404f4502b71c51d1e5aa140ae3,8.0
a1c7cb03456c1ac4e059d3a506b07e05,7.0
d0da6bb478fef1590eaf1197eb0d59c5,7.0
954d68fcd9c146229eb23680cbc1ce9e,7.0
e61da3c97b6a36aa96cbe86f42f25352,7.0
a58c6c28a403724d25ea2ba2673af9f9,7.0
23afdeb0db7b4e25a35260ec62138eb0,7.0
1ccd0a963553fce6fc564629f210ba12,7.0
afdd4eeb3e67292973de5fd86946b456,7.0
1df289fd652c9006ba92bab8873468f6,7.0
ab56b72cfdb8f630133d1c30b5756bdd,7.0
63ce11894ff2e1ac0429da5d94ca4939,7.0
9ba86e1f09ff9d565ba320e9fb439b32,7.0
403e57ab8de05e8e323af0f85c066bbe,7.0
07d90e683c22a798517f0fdf407d4e89,7.0
f05a266732b2120c6561354c1f651a7a,7.0
19090333a78aa26130b57cd6bdcb7c46,7.0
6e2ac8fa1a8f964f69a5741a31a9107c,7.0
f3902dbbb0a25622ecad0424ca947e25,6.0
b31cbbb91d432f4f6c61f752c88678db,6.0
777716dadae5d2f30926302e06b5f5ef,6.0
5dabd31dae79a8f8b1d311b3df71a053,6.0
019bef0009f26672c72ffe442243dbde,6.0
e5d460bd2278b562aeec9d5597288af0,6.0
76334d977ca8bcb040c95d66a581f42b,6.0
2e9968465afef7efe4305aefd72c8255,6.0
18c7146030d461a1ae6ea650e0438abc,6.0
1be5492a02509112c4b39d149ba58e41,6.0
fe793eb40f36636442c8be2db0a3951b,6.0
40d544afe19cab298d1417060f5503f9,6.0
1b94efb5f6f9169d547f1e47717f724a,6.0
ad1ad27d03f795154689f3b7644c5993,6.0
a1a60b506ff07bd6a9ebb24deddfeb55,6.0
62efb40a7a44be0535dd974afefa8a81,6.0
1168f02e5490a8b1c2c79a70e86bdee6,5.0
d3e325173ff2eeb1feb866c2e9fd2630,5.0
af6d283aa2165898a097f09c58a0f93e,5.0
8fc134f1088648e49eab7ca3d95eb7bd,5.0
f2ba3cec62b95929814ab2a60bec2443,5.0
d2ba1a4507e00bdf60e227de722562f6,5.0
6a31f182a74e7c1a2c020dbc241b751f,5.0
0ccbc0b732ad81a419a121f25352cc7f,5.0
8c3315e4fef17adb7624dabbd8c761ed,5.0
d3d1f737d3d49d4c233f13eec19cce66,5.0
96b00a34382480ef54fdcf4bb6f121cf,5.0
a7b06cab39ac55d21bb4da5e009b8df6,5.0
fc0613eac090aeed7773cf46963c7d65,5.0
c3d4947181a7b5c67756408efc4fc2e9,5.0
dd95f3f5deae6cc1966fb8659b7bdbd1,5.0
95699a76e82db221a64aeadd3b836e46,5.0
de3d56cfe561568956388250482cd333,5.0
ad6a3a45296ab558f7ede01d66427d2d,5.0
a7baf705e58298a995ef8ebb4eb92ca7,5.0
4eca93307dfa47c844655b51904380d8,4.0
0ead2d4efc0280561d9f278a5fb18433,4.0
1c6758a2862e34e388960c32eeaae270,4.0
2e533bbf4488e0035ffac5c3f3bd945d,4.0
98939eb0d9bb7af09123e1eb45a75ddc,4.0
43683e63ec5e58bb7d9e38425f7d5aa2,4.0
4e87d03d3434746283f0c40933b5ce66,4.0
0396e03d0e20adf4570fed4896b20ca1,4.0
c771391db3749a005a2ebea894730b97,4.0
9a4a0b4612918c246e739637a1ab332a,4.0
ace2160de5fb6c87af6aea3d74c9eba2,4.0
06096c2f5f07552e3054e46742b382fc,4.0
3d9f74d68907bd8642c4e8ed21e59d26,3.0
c78415c753e8d2b91e9412b1aa203109,3.0
c12e23fa95e8508b70b0817fcb413b80,3.0
2bbd7ab396e39e2cead54025bc0003ec,3.0
c1ee95cc8824f708e460f0adab26346f,3.0
cfd55a72ffc6585b8f081abe1a8743a6,3.0
be2659b6ec7ce59af250609933d85c15,3.0
478e1df741daa9a75c2269fb6b4ab3ee,3.0
78d6f0fda6f6ec6e828361dbfa32747d,3.0
63d2332c23eae83650dc43781954c9c6,3.0
9e0dc9618a9e68fcfa38567fbd10bfef,3.0
14cefc22ee2c0344ffb42394e56d8897,3.0
6e1948d90a2960e4d427ac8314cb5c9c,3.0
650e735fe47234747f19aa344dd8bff7,3.0
b7f02fd5315cbe5d905d2d653cefbd35,3.0
e49d146e27dc22f66a481848b1b239fc,2.0
c10c167ac9b977fdc504f5aab2016d9a,2.0
34de19691384ee11247789f630dc97c8,2.0
261f02b4e6bc219cfbee5310ab880854,2.0
5aac1c4328d94fc1029aa4ef960ba96c,2.0
e50225d4de163476a211fe8db73ef2fb,2.0
72c8e2ada58e8f6adf44e6200f4774c0,2.0
053a86c7407d79b9aa9d7d0efc009a0d,2.0
074fe7f45c45a7fab85c47690025d9c8,2.0
08646e3d6130f05de6da07c889e1abe9,2.0
4836a3231d3a30efb27b9e8bb936dc5c,2.0
083b57baa351cbfb7c735efa025734cd,2.0
dfab4b2e20c72c44596a5c02290c1771,2.0
561b67a43acf3cec44e4bea3e0a03693,2.0
78e33842cfc34ed7eab98232d935aad4,2.0
eea0216e6707af8d4fa4191e240fab81,2.0
36826e9043127eceab460f001bacac03,2.0
7a12ee77c3a42c5ccfe61879df368ca9,2.0
fafa1709ff204e49d83a709dbfafb7e9,2.0
b045e997a5e3974afde16376c4f81496,2.0
fa16e8e0c121c42fc5505c7bb5e30288,2.0
5fee696f772d2a17bd8cef0bab949739,2.0
eb2033216e5c8bd176d409b4905d7b37,2.0
77158ae29cbf17abc47d10df0e9c8ede,2.0
fa7b1ed34334342396c9d54e7ac388ac,2.0
9458dd45b51f243fba0a9e0bb432e5fd,2.0
7eb84930636f334748e592c0c1972076,2.0
c9096fae3ea5378953ea4814d6c76726,2.0
ae9c74c2ba45fee6ec0acc4b91210ff6,2.0
fe7f2b15bc72750f4a65a45cd59abb68,2.0
86c3799edc5dfe6f96dfded86914a351,2.0
3b289d920a77a075428d5040d012db7b,2.0
1558aa90a8c3280f5b7aa081e2dfceee,2.0
6389109248298d65e418680c07862f93,2.0
bddd69412fd96625991bc5dff3831c04,2.0
d75c617796a168c2fd089a361d146e91,2.0
8062d512871c12899cf949cc6d9d345b,2.0
3b2d87220a0f092ee0a41ceed30e34ba,2.0
5e6000bc83c188f8fac97f3cf8b00778,2.0
8fdc3a72ec4532474ec1d25043b2b127,2.0
4fbd467847bb3fcf060e51561256efd3,2.0
28718efc04132c710f2839fb6cdb39ad,2.0
f5626dd10f4fb7686bf58feb3370606c,2.0
d580774697b6393bc103891d0d2eb5ba,2.0
cf2adf557dc0b298ea05eac654ee48b8,2.0
d2127acd33828c842682733294a5eb52,2.0
eadd3d862dbd6406d123c328c593c791,2.0
4f0fe0173ee659c0c3eb6b90c22436a4,2.0
f61c8c6e49eb3d800c43239d92909069,2.0
90c8914fa0eb2a84ef3ba55b7074a700,2.0
738baf238e2e3a3f102c9cd49fab4df0,2.0
74110b57d6045153c6a51dfd65f8e00e,1.0
